LAMMPS data file via write_data, version 15 May 2015, timestep = 600000

5720 atoms
1 atom types

-9.5783628122777049e+00 7.5792984499240736e+00 xlo xhi
-7.5922823881239889e+00 1.3596976673962383e+01 ylo yhi
-1.5611317502538769e+01 3.6549354389464725e+02 zlo zhi

Masses

1 12.0107

Atoms # atomic

14 1 -3.6823845830789241e+00 6.4504185888519254e+00 -1.5060481679731595e+01 0 0 0
13 1 -2.3295972568597976e+00 7.0527157536477194e+00 -1.5055482781486591e+01 0 0 0
53 1 -2.2941669245011913e+00 7.0805909993506946e+00 -1.2445908322099795e+01 0 0 0
12 1 -1.5435775430993399e+00 7.2925560268150607e+00 -1.3819557979416137e+01 0 0 0
52 1 -1.5326601639325370e+00 7.2520951186107352e+00 -1.1115857006964404e+01 0 0 0
51 1 -8.6281217463580820e-03 7.4122804896898815e+00 -1.1094640977120841e+01 0 0 0
11 1 -6.3599990770140304e-03 7.4541276803358194e+00 -1.3818313499251103e+01 0 0 0
50 1 7.7189708618102815e-01 7.4028498438851793e+00 -1.2456166951642455e+01 0 0 0
10 1 8.1234764722492669e-01 7.3829466886447523e+00 -1.5080572808505215e+01 0 0 0
9 1 2.2607960363455621e+00 7.0750694500588773e+00 -1.5100357563440546e+01 0 0 0
49 1 2.3058479036810886e+00 7.0767975512452255e+00 -1.2432693227143607e+01 0 0 0
48 1 3.0227280485754866e+00 6.7679440774783775e+00 -1.1124489340646033e+01 0 0 0
8 1 3.0376759461510865e+00 6.8070968560619391e+00 -1.3810540622931265e+01 0 0 0
148 1 -2.9934956838951452e+00 -6.6815764504173298e+00 -6.2111143863086822e+00 0 0 0
108 1 -3.0132816823516406e+00 -6.8457131557538151e+00 -8.8489393196475454e+00 0 0 0
147 1 -4.4227106824183826e+00 -6.0307813843017541e+00 -6.1762424073376465e+00 0 0 0
146 1 -5.0468448084984594e+00 -5.6140941851906634e+00 -7.4954204599045484e+00 0 0 0
107 1 -4.4189132709854828e+00 -6.0151376172001170e+00 -8.8301223594858946e+00 0 0 0
106 1 -4.9316829350447522e+00 -5.4703707043036616e+00 -1.0180690431372783e+01 0 0 0
145 1 -6.1193143574200253e+00 -4.4876583967574231e+00 -7.4750203049559882e+00 0 0 0
105 1 -5.9559087032279603e+00 -4.3328580867018118e+00 -1.0120690852433835e+01 0 0 0
144 1 -6.5362356410752813e+00 -3.8886865012783569e+00 -6.1091960352970753e+00 0 0 0
104 1 -6.3983760089435586e+00 -3.6965905417453455e+00 -8.7398924419030628e+00 0 0 0
143 1 -7.2347707326445416e+00 -2.4734570399721245e+00 -6.0799647560472030e+00 0 0 0
103 1 -7.0014112240375237e+00 -2.3088282657850430e+00 -8.7335951362155289e+00 0 0 0
142 1 -7.3360094129925448e+00 -1.6610853188114318e+00 -7.3632516841420843e+00 0 0 0
102 1 -7.2052206573652500e+00 -1.5268539904292011e+00 -1.0063828920993377e+01 0 0 0
149 1 -2.2631406477789131e+00 -6.9844723522715393e+00 -7.5197943534260157e+00 0 0 0
109 1 -2.2716391516180483e+00 -7.0061499782282146e+00 -1.0212271602649684e+01 0 0 0
110 1 -7.7441255367426964e-01 -7.3243951000373162e+00 -1.0208510233846049e+01 0 0 0
150 1 -7.8432291288909395e-01 -7.3731796920047978e+00 -7.5280625895275470e+00 0 0 0
151 1 -5.1495512944603776e-03 -7.4109777445325387e+00 -6.1888845082465691e+00 0 0 0
111 1 2.7300544097249441e-02 -7.3558956273570262e+00 -8.8661752724883556e+00 0 0 0
152 1 1.5207703911852233e+00 -7.2995235442656385e+00 -6.1472408513153676e+00 0 0 0
112 1 1.5089415544343934e+00 -7.1414508587224965e+00 -8.8799700366271548e+00 0 0 0
153 1 2.3214836867685071e+00 -7.1161692665693526e+00 -7.5163046733508176e+00 0 0 0
113 1 2.2803170690499548e+00 -7.0033298497517880e+00 -1.0297116519442792e+01 0 0 0
114 1 3.6786619093591928e+00 -6.3807484212774508e+00 -1.0313033755772981e+01 0 0 0
154 1 3.7041573510844930e+00 -6.4270188904935424e+00 -7.5792713248616277e+00 0 0 0
115 1 4.3361449205341724e+00 -5.9977359508324186e+00 -8.9183174503058833e+00 0 0 0
155 1 4.4412952177738658e+00 -6.1242528489531241e+00 -6.1564857698333215e+00 0 0 0
156 1 5.5562622247057059e+00 -5.1101165411023572e+00 -6.0941591173840530e+00 0 0 0
116 1 5.4955191077652383e+00 -5.0077483581398106e+00 -8.8625326356228236e+00 0 0 0
157 1 6.0377435227823408e+00 -4.4403533930233854e+00 -7.4654159569974263e+00 0 0 0
117 1 5.9612681562093712e+00 -4.3254786890601391e+00 -1.0163899606778651e+01 0 0 0
158 1 6.8525355237560399e+00 -3.1462875181072727e+00 -7.4303184837251219e+00 0 0 0
118 1 6.7266108764905548e+00 -2.9998709496492655e+00 -1.0122543731446644e+01 0 0 0
159 1 7.1345228711422584e+00 -2.4687168166133056e+00 -6.0823102280689749e+00 0 0 0
119 1 7.0933608482540054e+00 -2.3474029857396523e+00 -8.7493913856632854e+00 0 0 0
160 1 7.3482670091867544e+00 -8.9758577515840909e-01 -6.0112344938185291e+00 0 0 0
120 1 7.3085385681483190e+00 -8.3667465873356506e-01 -8.7222154719260825e+00 0 0 0
141 1 -7.4749533103364740e+00 -1.1839652594848499e-01 -7.3240774437320804e+00 0 0 0
101 1 -7.3652222000397414e+00 -4.5595864194516375e-03 -1.0017359938331950e+01 0 0 0
140 1 -7.4214717420698886e+00 6.3086767546960587e-01 -5.9699656581638161e+00 0 0 0
100 1 -7.4031938954232128e+00 7.3194639015910146e-01 -8.6342304586022962e+00 0 0 0
139 1 -7.0879985122337583e+00 2.1957565452481353e+00 -5.9222906740103722e+00 0 0 0
99 1 -7.1295403348919368e+00 2.2635950509206699e+00 -8.6148649912374857e+00 0 0 0
138 1 -6.6671209161023528e+00 2.8753982549413033e+00 -7.2580763149873411e+00 0 0 0
98 1 -6.7266108703895906e+00 2.9998709655847109e+00 -9.8919086881795018e+00 0 0 0
137 1 -5.8883523444648960e+00 4.1498154700067342e+00 -7.2059737810757145e+00 0 0 0
97 1 -5.9612681488956270e+00 4.3254787035342384e+00 -9.8500869102703810e+00 0 0 0
96 1 -5.5110538134232687e+00 4.9155515980804987e+00 -8.5320555803035028e+00 0 0 0
136 1 -5.4661698332529607e+00 4.7446463821008349e+00 -5.8846581972804213e+00 0 0 0
135 1 -4.3013349823319524e+00 5.8362789735537675e+00 -5.9057858212993608e+00 0 0 0
95 1 -4.3424881325680476e+00 5.9508279114931977e+00 -8.4954587440968723e+00 0 0 0
134 1 -3.7059246796607361e+00 6.3016325836067768e+00 -7.1941197623534414e+00 0 0 0
94 1 -3.6786619008249426e+00 6.3807484318579579e+00 -9.7512394964989433e+00 0 0 0
121 1 7.3267327849982582e+00 -8.7736717491066166e-02 -7.2872480812004188e+00 0 0 0
81 1 7.3652222017319326e+00 4.5596031534873007e-03 -1.0023257751423412e+01 0 0 0
85 1 5.9559087010314062e+00 4.3328580987155227e+00 -9.8867529374055785e+00 0 0 0
125 1 5.9672909104642073e+00 4.2861232298769929e+00 -7.1968830151469367e+00 0 0 0
122 1 7.1197565693333189e+00 1.4262244054220958e+00 -7.2779422298454666e+00 0 0 0
82 1 7.2052206577732738e+00 1.5268540050954567e+00 -9.9143077279457668e+00 0 0 0
123 1 6.8421428399014426e+00 2.1369945029295612e+00 -5.8979520565866190e+00 0 0 0
83 1 6.9416711198485315e+00 2.2209703701208068e+00 -8.5782113434530700e+00 0 0 0
124 1 6.3333288986825549e+00 3.5700605623208568e+00 -5.8570720058073169e+00 0 0 0
84 1 6.3354770117561152e+00 3.6399636351159388e+00 -8.5635336360430472e+00 0 0 0
87 1 4.3598566349592671e+00 5.9554905353717329e+00 -8.5065291454705179e+00 0 0 0
127 1 4.4135624291182110e+00 5.9356587777926864e+00 -5.8469269545268698e+00 0 0 0
86 1 4.9316829347119180e+00 5.4703707132565809e+00 -9.8330004192943665e+00 0 0 0
126 1 4.9990000638919661e+00 5.4763603137842232e+00 -7.1807968669029245e+00 0 0 0
93 1 -2.2803170626768896e+00 7.0033298579816243e+00 -9.7672977903132523e+00 0 0 0
133 1 -2.2730760664047378e+00 6.9557842080184287e+00 -7.1515188736046085e+00 0 0 0
132 1 -1.5080962411517702e+00 7.1194342198929279e+00 -5.8367613703537460e+00 0 0 0
92 1 -1.5356543675527716e+00 7.1894382510017261e+00 -8.5057508513609541e+00 0 0 0
131 1 6.3470527960500702e-03 7.2925793828807155e+00 -5.7860440629177265e+00 0 0 0
91 1 7.6840848950461916e-03 7.3177863132692273e+00 -8.4438245080757355e+00 0 0 0
90 1 7.7441255804636389e-01 7.3243951065865911e+00 -9.7352450931584631e+00 0 0 0
130 1 7.7727100478931799e-01 7.2690252475981181e+00 -7.1066868546306834e+00 0 0 0
89 1 2.2716391521387753e+00 7.0061499852717350e+00 -9.7850424307569490e+00 0 0 0
129 1 2.3012476814356044e+00 6.9752753802491991e+00 -7.1395991466118902e+00 0 0 0
128 1 3.0679097048203996e+00 6.6723791643735542e+00 -5.8435072228102083e+00 0 0 0
88 1 3.0008536863973934e+00 6.6434375766740397e+00 -8.4488616530815843e+00 0 0 0
228 1 -3.0853736529599129e+00 -6.8113674362299754e+00 -7.1836592378539921e-01 0 0 0
188 1 -3.0499513857705467e+00 -6.8442356015519747e+00 -3.4442728024169580e+00 0 0 0
227 1 -4.4441228711972895e+00 -6.1582270310606022e+00 -7.4397278180893656e-01 0 0 0
187 1 -4.4152387912539632e+00 -6.1156830497479966e+00 -3.4475937790462057e+00 0 0 0
226 1 -5.1022960394042931e+00 -5.7098489244548327e+00 -2.0831149575893075e+00 0 0 0
186 1 -5.0458225893881252e+00 -5.6564351197729685e+00 -4.8317034929385292e+00 0 0 0
225 1 -6.1885083726980543e+00 -4.6507684996533216e+00 -2.0921349987801365e+00 0 0 0
185 1 -6.0859664328674263e+00 -4.5335703064235364e+00 -4.7702325187263508e+00 0 0 0
224 1 -6.6468712246021555e+00 -3.9939682575306885e+00 -7.5503958931729021e-01 0 0 0
184 1 -6.6078185036196340e+00 -3.9749511836491860e+00 -3.4393371604693099e+00 0 0 0
223 1 -7.2293263294869803e+00 -2.5538686993346182e+00 -7.2925946204406900e-01 0 0 0
183 1 -7.3043605777772838e+00 -2.5696330512473655e+00 -3.4068410545281207e+00 0 0 0
222 1 -7.5012417131943465e+00 -1.7839660147664680e+00 -2.0528292199968869e+00 0 0 0
182 1 -7.4440263662671384e+00 -1.7491579483104156e+00 -4.7449040050519313e+00 0 0 0
229 1 -2.3634544104525714e+00 -7.0883059884725439e+00 -2.0949929473272628e+00 0 0 0
189 1 -2.3148922442435733e+00 -7.0882007011036459e+00 -4.7860534081919184e+00 0 0 0
230 1 -8.5568141974184475e-01 -7.4241650988030168e+00 -2.0868113263428651e+00 0 0 0
190 1 -8.1375596805533190e-01 -7.3796429630711735e+00 -4.8132206510896873e+00 0 0 0
193 1 2.2519865915145414e+00 -7.0891814856588518e+00 -4.8172987434080188e+00 0 0 0
231 1 -8.3139207204005694e-02 -7.4126546147596617e+00 -7.1571075456816591e-01 0 0 0
191 1 -6.0078993770971881e-02 -7.3839166870627473e+00 -3.4347118834448134e+00 0 0 0
232 1 1.4405696806776660e+00 -7.2545955511561706e+00 -6.7486492962835942e-01 0 0 0
192 1 1.4966652597842507e+00 -7.2530324238241519e+00 -3.4121976751638594e+00 0 0 0
233 1 2.2082637588467087e+00 -7.0786929908913141e+00 -2.0510914437161518e+00 0 0 0
234 1 3.6320605396138723e+00 -6.4802603263162730e+00 -2.0480805183848130e+00 0 0 0
194 1 3.7431722937705234e+00 -6.6209467264154513e+00 -4.7950231360395472e+00 0 0 0
235 1 4.2957198288968339e+00 -6.0463781174151192e+00 -6.2096522814921939e-01 0 0 0
195 1 4.3663019155729117e+00 -6.1732230681713016e+00 -3.3762642002482832e+00 0 0 0
196 1 5.5876833930556113e+00 -5.1601756409543560e+00 -3.3794196746767322e+00 0 0 0
236 1 5.4359828965575252e+00 -5.0431884460595260e+00 -6.0894346221287388e-01 0 0 0
237 1 5.9964136203152316e+00 -4.4924720042888548e+00 -1.9882231106953037e+00 0 0 0
197 1 6.0451599231955369e+00 -4.5257831219741966e+00 -4.7232394509823514e+00 0 0 0
238 1 6.8346862179679784e+00 -3.1785804401003670e+00 -1.9513275219174326e+00 0 0 0
198 1 6.8189284861661070e+00 -3.1662848653942817e+00 -4.6874375432980173e+00 0 0 0
239 1 7.0980577651081473e+00 -2.5078008894860910e+00 -5.7885762271132346e-01 0 0 0
199 1 7.1664943271734804e+00 -2.4673157840531639e+00 -3.2740963060573156e+00 0 0 0
240 1 7.3635431116241552e+00 -9.9121415640964106e-01 -5.6190011091508307e-01 0 0 0
200 1 7.3473260585191387e+00 -9.2189158012095829e-01 -3.2706497181891048e+00 0 0 0
221 1 -7.5168197776442138e+00 -2.6346640490018275e-01 -2.0454395719416691e+00 0 0 0
181 1 -7.4604724649297216e+00 -1.9195186711444345e-01 -4.6587210565652670e+00 0 0 0
220 1 -7.3651623151181873e+00 4.8692882616582894e-01 -6.6885075419355056e-01 0 0 0
180 1 -7.3271200889118102e+00 5.1614577392414651e-01 -3.3177043857999378e+00 0 0 0
219 1 -6.9765499073000630e+00 1.9984584130695573e+00 -6.2118241087502069e-01 0 0 0
179 1 -6.9998116750461774e+00 2.0168070152768358e+00 -3.2358591664867205e+00 0 0 0
218 1 -6.6624659670877602e+00 2.7344054231632411e+00 -1.9157978644735678e+00 0 0 0
178 1 -6.7195931080480431e+00 2.8384407829958427e+00 -4.5407744828807486e+00 0 0 0
177 1 -5.9426929987900650e+00 4.1500111851132724e+00 -4.5318827857343100e+00 0 0 0
217 1 -5.9043435326923310e+00 4.0717349718491995e+00 -1.9316492770207070e+00 0 0 0
216 1 -5.4454202694189844e+00 4.6334171320793942e+00 -5.9292064282083912e-01 0 0 0
176 1 -5.4169043191874726e+00 4.6853162144684450e+00 -3.2521336934966691e+00 0 0 0
215 1 -4.3915142143036556e+00 5.7796959340373650e+00 -5.8151288726120531e-01 0 0 0
175 1 -4.3835164340716837e+00 5.8155715206816669e+00 -3.2320436038700988e+00 0 0 0
214 1 -3.7080155474609948e+00 6.1815605116999999e+00 -1.9027005496300444e+00 0 0 0
174 1 -3.7331306518192497e+00 6.3142764703277745e+00 -4.5597483260402667e+00 0 0 0
201 1 7.4014107312487054e+00 -1.7649878903339775e-01 -1.9277950908412658e+00 0 0 0
161 1 7.3331746483585256e+00 -1.5228954865912056e-01 -4.6208330418888561e+00 0 0 0
205 1 5.9503949466196024e+00 4.2093169596449194e+00 -1.9161072192890998e+00 0 0 0
165 1 6.0127742414463770e+00 4.2415747857075399e+00 -4.5661604912385361e+00 0 0 0
202 1 7.2033904587703441e+00 1.3513098945955317e+00 -1.9198628203693759e+00 0 0 0
162 1 7.0645836407206444e+00 1.3522881949917842e+00 -4.6057542265057094e+00 0 0 0
203 1 6.9455020301050574e+00 2.0955625297221330e+00 -5.8748527011641150e-01 0 0 0
163 1 6.9625514780914868e+00 2.0841477836708844e+00 -3.2463558735911611e+00 0 0 0
204 1 6.3520282406200455e+00 3.5266424719097635e+00 -5.5587517417503307e-01 0 0 0
164 1 6.3511450599193502e+00 3.5048246117611850e+00 -3.2466423379937912e+00 0 0 0
167 1 4.3707757606138431e+00 5.9454021544771845e+00 -3.1352021602269549e+00 0 0 0
206 1 5.0358821415633708e+00 5.5304252031950822e+00 -1.8675495935299169e+00 0 0 0
166 1 5.0250974084224529e+00 5.4858102206357016e+00 -4.5024725451938501e+00 0 0 0
207 1 4.4675163715463846e+00 6.0859563813035322e+00 -5.4784668495195576e-01 0 0 0
208 1 3.0436158416914911e+00 6.7585631819578120e+00 -5.5521752490282195e-01 0 0 0
173 1 -2.2582122425858060e+00 6.8373085174430654e+00 -4.5303584607189773e+00 0 0 0
213 1 -2.3159939016023974e+00 6.7992130083742035e+00 -1.9019898608378463e+00 0 0 0
212 1 -1.5396060428164766e+00 6.9401566789038487e+00 -5.5716983259521347e-01 0 0 0
172 1 -1.5612849323021776e+00 7.0792106500568712e+00 -3.1828326726525287e+00 0 0 0
209 1 2.2980332626460900e+00 6.9306562984629396e+00 -1.8506687200233636e+00 0 0 0
211 1 -4.1219711425032488e-02 7.0564981579994335e+00 -5.5003572547850965e-01 0 0 0
171 1 -2.7954894919946738e-02 7.1515156793949721e+00 -3.1735916406522060e+00 0 0 0
210 1 7.5499524587846911e-01 7.0891349787076212e+00 -1.8581081683548111e+00 0 0 0
170 1 7.4202607051093805e-01 7.2363422080113695e+00 -4.5153987071032891e+00 0 0 0
169 1 2.3495434014088432e+00 7.0866759873630105e+00 -4.4763142026183127e+00 0 0 0
168 1 3.0151572149610351e+00 6.6837406097855538e+00 -3.1618741474995167e+00 0 0 0
268 1 -3.1066015090497143e+00 -6.9054014549927993e+00 1.9897214820596447e+00 0 0 0
308 1 -3.1131137139787106e+00 -6.9472662795119318e+00 4.7067155300375108e+00 0 0 0
307 1 -4.4784402447738838e+00 -6.2593895409639568e+00 4.6397042746214012e+00 0 0 0
306 1 -5.1338659787022323e+00 -5.7742656033770485e+00 3.3231600780117234e+00 0 0 0
267 1 -4.4711341386193162e+00 -6.1509247598269932e+00 1.9760756026718702e+00 0 0 0
266 1 -5.1302598698945792e+00 -5.7797181284233501e+00 6.3234714606563625e-01 0 0 0
305 1 -6.2462375423458631e+00 -4.6811871500784061e+00 3.3113816981276227e+00 0 0 0
265 1 -6.2376756240118461e+00 -4.6720529007282598e+00 5.9549648407577793e-01 0 0 0
304 1 -6.6355264453744622e+00 -4.0021528945069553e+00 4.6660532956975063e+00 0 0 0
264 1 -6.6275391667070167e+00 -4.0066237193297196e+00 1.9176922636817142e+00 0 0 0
303 1 -7.3062313198231221e+00 -2.6359965510651171e+00 4.6394232610433805e+00 0 0 0
263 1 -7.2246715670194126e+00 -2.6161312166781960e+00 1.9251482520811092e+00 0 0 0
262 1 -7.3600527842943837e+00 -1.8412917284969188e+00 6.1469989132026615e-01 0 0 0
302 1 -7.4905382515531462e+00 -1.9117555941125202e+00 3.2661484575569926e+00 0 0 0
269 1 -2.3669713719300676e+00 -7.0996567912253026e+00 6.5575626762967720e-01 0 0 0
309 1 -2.3757214462438960e+00 -7.2322892274134372e+00 3.3527369452623574e+00 0 0 0
270 1 -8.5099737668841646e-01 -7.4250670780923782e+00 6.5331571256639398e-01 0 0 0
310 1 -8.4492896989664834e-01 -7.5192567294197978e+00 3.3535618083987897e+00 0 0 0
273 1 2.1964217877211292e+00 -7.1126161828796226e+00 6.8020746505038387e-01 0 0 0
311 1 -7.4637303938458924e-02 -7.5865503042412428e+00 4.7134071234877739e+00 0 0 0
271 1 -8.0185441614301620e-02 -7.4794204941968250e+00 2.0291337941004106e+00 0 0 0
312 1 1.4459654986221995e+00 -7.4185907034440817e+00 4.7152276727410909e+00 0 0 0
272 1 1.4426188821500545e+00 -7.3421125428094598e+00 2.0207120444510869e+00 0 0 0
313 1 2.2224482857544978e+00 -7.1888177122721926e+00 3.3953356168977185e+00 0 0 0
314 1 3.6373048775170851e+00 -6.5718053865828141e+00 3.4290460705163559e+00 0 0 0
274 1 3.6501084390117886e+00 -6.5525362090784016e+00 7.1112143587962284e-01 0 0 0
315 1 4.2123651175268382e+00 -6.0844447758028730e+00 4.7770532085613864e+00 0 0 0
275 1 4.2859321774097108e+00 -6.1520126431513305e+00 2.0689289440273484e+00 0 0 0
316 1 5.3857343396663797e+00 -5.1157086024631608e+00 4.8359608394862672e+00 0 0 0
276 1 5.4230969432135856e+00 -5.1022360900152117e+00 2.0864710818574106e+00 0 0 0
277 1 5.9585423305745877e+00 -4.5374319396843559e+00 7.7775482069465851e-01 0 0 0
317 1 5.9291603414087852e+00 -4.5187964223850550e+00 3.4552276591776243e+00 0 0 0
318 1 6.7284869655888393e+00 -3.2388110923501983e+00 3.4817471816266758e+00 0 0 0
278 1 6.7763180677183188e+00 -3.2299217595392054e+00 8.0770690827477842e-01 0 0 0
319 1 7.0884765805496750e+00 -2.5401182643892573e+00 4.8477369967111894e+00 0 0 0
279 1 7.0624594511078485e+00 -2.4979966648148180e+00 2.1368624069296351e+00 0 0 0
280 1 7.3830013366285998e+00 -9.7507425273844917e-01 2.1480178274381596e+00 0 0 0
320 1 7.3608042331206729e+00 -9.8482829602292665e-01 4.8276116553038975e+00 0 0 0
301 1 -7.5712128272831976e+00 -3.3172520235483494e-01 3.2631179967857955e+00 0 0 0
261 1 -7.4351575863022354e+00 -3.3759882785362200e-01 6.4403763795778390e-01 0 0 0
300 1 -7.6603582527182938e+00 4.8619008661960356e-01 4.6158113158489327e+00 0 0 0
260 1 -7.4440758494089678e+00 4.3920584688274039e-01 1.9813547911616780e+00 0 0 0
299 1 -7.2656053057922527e+00 1.9688687597840013e+00 4.6449929071611793e+00 0 0 0
259 1 -7.0606043362949693e+00 1.9377184611002010e+00 2.0124200524638347e+00 0 0 0
298 1 -6.7750037341603191e+00 2.6448172112351895e+00 3.3512966458712299e+00 0 0 0
